Started simulation : CrossInTray Function on 2021-03-14 05:15:05pm
140,-1.3494,-1.3494,-2.0626,3.0626
140,1.3494,-1.3494,-2.0626,3.0626
140,-1.3494,1.3494,-2.0626,3.0626
140,1.3491,1.3494,-2.0626,3.0626
141,-1.3494,-1.3494,-2.0626,3.0626
141,1.3494,-1.3494,-2.0626,3.0626
141,-1.3494,1.3494,-2.0626,3.0626
141,1.3491,1.3494,-2.0626,3.0626
142,-1.3494,-1.3494,-2.0626,3.0626
142,1.3494,-1.3494,-2.0626,3.0626
142,-1.3494,1.3494,-2.0626,3.0626
142,1.3491,1.3494,-2.0626,3.0626
143,-1.3494,-1.3494,-2.0626,3.0626
143,1.3494,-1.3494,-2.0626,3.0626
143,-1.3494,1.3494,-2.0626,3.0626
143,1.3491,1.3494,-2.0626,3.0626
144,-1.3494,-1.3494,-2.0626,3.0626
144,1.3494,-1.3494,-2.0626,3.0626
144,-1.3494,1.3494,-2.0626,3.0626
